location,date,total_cases,new_cases
Monaco,2022-10-15,15259,0
Mongolia,2022-10-15,983610,0
Montenegro,2022-10-15,240676,0
Montserrat,2022-10-15,1403,0
Morocco,2022-10-15,1265086,0
Mozambique,2022-10-15,230370,0
Myanmar,2022-10-15,626458,0
Namibia,2022-10-15,166794,0
Nauru,2022-10-15,4610,0
Nepal,2022-10-15,999886,0
Netherlands,2022-10-15,8462622,0
New Caledonia,2022-10-15,74346,0
New Zealand,2022-10-15,1772016,0
Nicaragua,2022-10-15,15092,0
Niger,2022-10-15,9415,0
Nigeria,2022-10-15,265816,0
Niue,2022-10-15,81,0
North America,2022-10-15,114814757,0
North Korea,2022-10-15,0,0
North Macedonia,2022-10-15,343362,0
Northern Mariana Islands,2022-10-15,13171,0
Norway,2022-10-15,1463560,0
Oceania,2022-10-15,12161275,0
Oman,2022-10-15,398585,0
Pakistan,2022-10-15,1572972,0
Palau,2022-10-15,5490,0
Palestine,2022-10-15,702977,0
Panama,2022-10-15,988280,0
Papua New Guinea,2022-10-15,45133,0
Paraguay,2022-10-15,717039,0
Peru,2022-10-15,4148457,0
Philippines,2022-10-15,3965764,0
Pitcairn,2022-10-15,4,0
Poland,2022-10-15,6315019,0
Portugal,2022-10-15,5494071,0
Puerto Rico,2022-10-15,1029217,0
Qatar,2022-10-15,456819,0
Reunion,2022-10-15,476927,0
Romania,2022-10-15,3275276,0
Russia,2022-10-15,21203332,0
Rwanda,2022-10-15,132515,0
Saint Barthelemy,2022-10-15,5302,0
Saint Helena,2022-10-15,1973,0
Saint Kitts and Nevis,2022-10-15,6546,0
Saint Lucia,2022-10-15,29550,0
Saint Martin (French part),2022-10-15,11992,0
Saint Pierre and Miquelon,2022-10-15,3201,0
Saint Vincent and the Grenadines,2022-10-15,9448,0
Samoa,2022-10-15,16230,0
San Marino,2022-10-15,21054,0
Sao Tome and Principe,2022-10-15,6236,0
Saudi Arabia,2022-10-15,817490,0
Senegal,2022-10-15,88519,0
Serbia,2022-10-15,2376699,0
Seychelles,2022-10-15,47141,0
Sierra Leone,2022-10-15,7751,0
Singapore,2022-10-15,1948402,0
Sint Maarten (Dutch part),2022-10-15,10865,0
Slovakia,2022-10-15,1847246,0
Slovenia,2022-10-15,1203465,0
Solomon Islands,2022-10-15,21544,0
Somalia,2022-10-15,27225,0
South Africa,2022-10-15,4020788,0
South America,2022-10-15,64147534,0
South Korea,2022-10-15,24970789,0
South Sudan,2022-10-15,18247,0
Spain,2022-10-15,13537207,0
Sri Lanka,2022-10-15,670869,0
Sudan,2022-10-15,63344,0
Suriname,2022-10-15,81114,0
Sweden,2022-10-15,2605146,0
Switzerland,2022-10-15,4137824,0
Syria,2022-10-15,57322,0
Tajikistan,2022-10-15,17786,0
Tanzania,2022-10-15,39689,0
Thailand,2022-10-15,4685047,0
Togo,2022-10-15,39189,0
Tokelau,2022-10-15,0,0
Tonga,2022-10-15,16182,0
Trinidad and Tobago,2022-10-15,183824,0
Tunisia,2022-10-15,1145829,0
Turkey,2022-10-15,16937497,0
Turkmenistan,2022-10-15,0,0
Turks and Caicos Islands,2022-10-15,6380,0
Tuvalu,2022-10-15,23,0
Uganda,2022-10-15,169281,0
Ukraine,2022-10-15,5214167,0
United Arab Emirates,2022-10-15,1030478,0
United Kingdom,2022-10-15,23764326,0
United States,2022-10-15,95385122,0
United States Virgin Islands,2022-10-15,23207,0
Upper-middle-income countries,2022-10-15,151230542,0
Uruguay,2022-10-15,987563,0
Uzbekistan,2022-10-15,162736,0
Vanuatu,2022-10-15,11976,0
Vatican,2022-10-15,26,0
Venezuela,2022-10-15,544932,0
Vietnam,2022-10-15,11485361,0
Wallis and Futuna,2022-10-15,761,0
World,2022-10-15,618473524,0
Yemen,2022-10-15,11939,0
Zambia,2022-10-15,333555,0
Zimbabwe,2022-10-15,257655,0
Afghanistan,2022-10-14,200199,0
Africa,2022-10-14,12881861,0
Albania,2022-10-14,331297,0
Algeria,2022-10-14,270707,0
American Samoa,2022-10-14,8250,0
Andorra,2022-10-14,46275,0
Angola,2022-10-14,103257,0
Anguilla,2022-10-14,3866,0
Antigua and Barbuda,2022-10-14,9106,0
Argentina,2022-10-14,9713594,0
Armenia,2022-10-14,443296,0
Aruba,2022-10-14,43211,0
Asia,2022-10-14,184703056,0
Australia,2022-10-14,9931541,0
Austria,2022-10-14,5236910,0
Azerbaijan,2022-10-14,822104,0
Bahamas,2022-10-14,37318,0
Bahrain,2022-10-14,683242,0
Bangladesh,2022-10-14,2029723,0
Barbados,2022-10-14,102609,0
Belarus,2022-10-14,994037,0
Belgium,2022-10-14,4579307,0
Belize,2022-10-14,68884,0
Benin,2022-10-14,27782,0
Bermuda,2022-10-14,18220,0
Bhutan,2022-10-14,62200,0
Bolivia,2022-10-14,1108648,0
Bonaire Sint Eustatius and Saba,2022-10-14,11366,0
Bosnia and Herzegovina,2022-10-14,399141,0
Botswana,2022-10-14,326349,0
Brazil,2022-10-14,34715137,0
British Virgin Islands,2022-10-14,7305,0
Brunei,2022-10-14,231833,0
Bulgaria,2022-10-14,1254152,0
Burkina Faso,2022-10-14,21631,0
Burundi,2022-10-14,50225,0
Cambodia,2022-10-14,137921,0
Cameroon,2022-10-14,123865,0
Canada,2022-10-14,4278563,0
Cape Verde,2022-10-14,62389,0
Cayman Islands,2022-10-14,30809,0
Central African Republic,2022-10-14,15080,0
Chad,2022-10-14,7590,0
Chile,2022-10-14,4649348,0
China,2022-10-14,8041467,0
Colombia,2022-10-14,6308087,0
Comoros,2022-10-14,8480,0
Congo,2022-10-14,24993,0
Cook Islands,2022-10-14,6389,0
Costa Rica,2022-10-14,1127602,0
Cote d'Ivoire,2022-10-14,87422,0
Croatia,2022-10-14,1237687,0
Cuba,2022-10-14,1111233,0
Curacao,2022-10-14,45390,0
Cyprus,2022-10-14,590783,0
Czechia,2022-10-14,4491912,0
Democratic Republic of Congo,2022-10-14,92967,0
Denmark,2022-10-14,3309542,0
Djibouti,2022-10-14,15690,0
Dominica,2022-10-14,15760,0
Dominican Republic,2022-10-14,646884,0
East Timor,2022-10-14,23271,0
Ecuador,2022-10-14,1006258,0
Egypt,2022-10-14,515388,0
El Salvador,2022-10-14,201785,0
Equatorial Guinea,2022-10-14,16949,0
Eritrea,2022-10-14,10177,0
Estonia,2022-10-14,586698,0
Eswatini,2022-10-14,73436,0
Ethiopia,2022-10-14,493682,0
Europe,2022-10-14,229765041,0
European Union (27),2022-10-14,167940726,0
Falkland Islands,2022-10-14,1923,0
Faroe Islands,2022-10-14,34658,0
Fiji,2022-10-14,68245,0
Finland,2022-10-14,1344959,0
France,2022-10-14,34701167,0
French Guiana,2022-10-14,94073,0
French Polynesia,2022-10-14,76706,0
Gabon,2022-10-14,48772,0
Gambia,2022-10-14,12442,0
Georgia,2022-10-14,1796770,0
Germany,2022-10-14,34054553,0
Ghana,2022-10-14,170103,0
Gibraltar,2022-10-14,20095,0
Greece,2022-10-14,4609865,0
Greenland,2022-10-14,11971,0
Grenada,2022-10-14,19536,0
Guadeloupe,2022-10-14,195593,0
Guam,2022-10-14,49009,0
Guatemala,2022-10-14,1128715,0
Guernsey,2022-10-14,31545,0
Guinea,2022-10-14,37999,0
Guinea-Bissau,2022-10-14,8848,0
Guyana,2022-10-14,71361,0
Haiti,2022-10-14,33791,0
High-income countries,2022-10-14,373773086,0
Honduras,2022-10-14,456664,0
Hungary,2022-10-14,2107907,0
Iceland,2022-10-14,204059,0
India,2022-10-14,44612013,0
Indonesia,2022-10-14,6444948,0
Iran,2022-10-14,7551357,0
Iraq,2022-10-14,2460844,0
Ireland,2022-10-14,1666938,0
Isle of Man,2022-10-14,38008,0
Israel,2022-10-14,4668611,0
Italy,2022-10-14,22781293,0
Jamaica,2022-10-14,152101,0
Japan,2022-10-14,21539319,0
Jersey,2022-10-14,60795,0
Jordan,2022-10-14,1746997,0
Kazakhstan,2022-10-14,1484070,0
Kenya,2022-10-14,338493,0
Kiribati,2022-10-14,3430,0
Kosovo,2022-10-14,272046,0
Kuwait,2022-10-14,660667,0
Kyrgyzstan,2022-10-14,88138,0
Laos,2022-10-14,215993,0
Latvia,2022-10-14,936485,0
Lebanon,2022-10-14,1216638,0
Lesotho,2022-10-14,34490,0
Liberia,2022-10-14,7986,0
Libya,2022-10-14,507010,0
Liechtenstein,2022-10-14,20162,0
Lithuania,2022-10-14,1257130,0
Low-income countries,2022-10-14,1874850,0
Lower-middle-income countries,2022-10-14,90476988,0
Luxembourg,2022-10-14,338519,0
Madagascar,2022-10-14,66687,0
Malawi,2022-10-14,88041,0
Malaysia,2022-10-14,4853523,0
Maldives,2022-10-14,185125,0
Mali,2022-10-14,32697,0
Malta,2022-10-14,114867,0
Marshall Islands,2022-10-14,15305,0
Martinique,2022-10-14,222830,0
Mauritania,2022-10-14,62908,0
Mauritius,2022-10-14,263704,0
Mayotte,2022-10-14,40277,0
Mexico,2022-10-14,7124216,0
Micronesia (country),2022-10-14,20833,0
Moldova,2022-10-14,591912,0
Monaco,2022-10-14,15259,0
Mongolia,2022-10-14,983610,0
Montenegro,2022-10-14,240676,0
Montserrat,2022-10-14,1403,0
Morocco,2022-10-14,1265086,0
Mozambique,2022-10-14,230370,0
Myanmar,2022-10-14,626458,0
Namibia,2022-10-14,166794,0
Nauru,2022-10-14,4610,0
Nepal,2022-10-14,999886,0
Netherlands,2022-10-14,8462622,0
New Caledonia,2022-10-14,74346,0
New Zealand,2022-10-14,1772016,0
Nicaragua,2022-10-14,15092,0
Niger,2022-10-14,9415,0
Nigeria,2022-10-14,265816,0
Niue,2022-10-14,81,0
North America,2022-10-14,114814757,0
North Korea,2022-10-14,0,0
North Macedonia,2022-10-14,343362,0
Northern Mariana Islands,2022-10-14,13171,0
Norway,2022-10-14,1463560,0
Oceania,2022-10-14,12161275,0
Oman,2022-10-14,398585,0
Pakistan,2022-10-14,1572972,0
Palau,2022-10-14,5490,0
Palestine,2022-10-14,702977,0
Panama,2022-10-14,988280,0
Papua New Guinea,2022-10-14,45133,0
Paraguay,2022-10-14,717039,0
Peru,2022-10-14,4148457,0
Philippines,2022-10-14,3965764,0
Pitcairn,2022-10-14,4,0
Poland,2022-10-14,6315019,0
Portugal,2022-10-14,5494071,0
Puerto Rico,2022-10-14,1029217,0
Qatar,2022-10-14,456819,0
Reunion,2022-10-14,476927,0
Romania,2022-10-14,3275276,0
Russia,2022-10-14,21203332,0
Rwanda,2022-10-14,132515,0
Saint Barthelemy,2022-10-14,5302,0
Saint Helena,2022-10-14,1973,0
Saint Kitts and Nevis,2022-10-14,6546,0
Saint Lucia,2022-10-14,29550,0
Saint Martin (French part),2022-10-14,11992,0
Saint Pierre and Miquelon,2022-10-14,3201,0
Saint Vincent and the Grenadines,2022-10-14,9448,0
Samoa,2022-10-14,16230,0
San Marino,2022-10-14,21054,0
Sao Tome and Principe,2022-10-14,6236,0
Saudi Arabia,2022-10-14,817490,0
Senegal,2022-10-14,88519,0
Serbia,2022-10-14,2376699,0
Seychelles,2022-10-14,47141,0
Sierra Leone,2022-10-14,7751,0
Singapore,2022-10-14,1948402,0
Sint Maarten (Dutch part),2022-10-14,10865,0
Slovakia,2022-10-14,1847246,0
Slovenia,2022-10-14,1203465,0
Solomon Islands,2022-10-14,21544,0
Somalia,2022-10-14,27225,0
South Africa,2022-10-14,4020788,0
South America,2022-10-14,64147534,0
South Korea,2022-10-14,24970789,0
South Sudan,2022-10-14,18247,0
Spain,2022-10-14,13537207,0
Sri Lanka,2022-10-14,670869,0
Sudan,2022-10-14,63344,0
Suriname,2022-10-14,81114,0
Sweden,2022-10-14,2605146,0
Switzerland,2022-10-14,4137824,0
Syria,2022-10-14,57322,0
Tajikistan,2022-10-14,17786,0
Tanzania,2022-10-14,39689,0
Thailand,2022-10-14,4685047,0
Togo,2022-10-14,39189,0
Tokelau,2022-10-14,0,0
Tonga,2022-10-14,16182,0
Trinidad and Tobago,2022-10-14,183824,0
Tunisia,2022-10-14,1145829,0
Turkey,2022-10-14,16937497,0
Turkmenistan,2022-10-14,0,0
Turks and Caicos Islands,2022-10-14,6380,0
Tuvalu,2022-10-14,23,0
Uganda,2022-10-14,169281,0
Ukraine,2022-10-14,5214167,0
United Arab Emirates,2022-10-14,1030478,0
United Kingdom,2022-10-14,23764326,0
United States,2022-10-14,95385122,0
United States Virgin Islands,2022-10-14,23207,0
Upper-middle-income countries,2022-10-14,151230542,0
Uruguay,2022-10-14,987563,0
Uzbekistan,2022-10-14,162736,0
Vanuatu,2022-10-14,11976,0
Vatican,2022-10-14,26,0
Venezuela,2022-10-14,544932,0
Vietnam,2022-10-14,11485361,0
Wallis and Futuna,2022-10-14,761,0
World,2022-10-14,618473524,0
Yemen,2022-10-14,11939,0
Zambia,2022-10-14,333555,0
Zimbabwe,2022-10-14,257655,0
Afghanistan,2022-10-13,200199,0
Africa,2022-10-13,12881861,0
Albania,2022-10-13,331297,0
Algeria,2022-10-13,270707,0
American Samoa,2022-10-13,8250,0
Andorra,2022-10-13,46275,0
Angola,2022-10-13,103257,0
Anguilla,2022-10-13,3866,0
Antigua and Barbuda,2022-10-13,9106,0
Argentina,2022-10-13,9713594,0
Armenia,2022-10-13,443296,0
Aruba,2022-10-13,43211,0
Asia,2022-10-13,184703056,0
Australia,2022-10-13,9931541,0
Austria,2022-10-13,5236910,0
Azerbaijan,2022-10-13,822104,0
Bahamas,2022-10-13,37318,0
Bahrain,2022-10-13,683242,0
Bangladesh,2022-10-13,2029723,0
Barbados,2022-10-13,102609,0
Belarus,2022-10-13,994037,0
Belgium,2022-10-13,4579307,0
Belize,2022-10-13,68884,0
Benin,2022-10-13,27782,0
Bermuda,2022-10-13,18220,0
Bhutan,2022-10-13,62200,0
Bolivia,2022-10-13,1108648,0
Bonaire Sint Eustatius and Saba,2022-10-13,11366,0
Bosnia and Herzegovina,2022-10-13,399141,0
Botswana,2022-10-13,326349,0
Brazil,2022-10-13,34715137,0
British Virgin Islands,2022-10-13,7305,0
Brunei,2022-10-13,231833,0
Bulgaria,2022-10-13,1254152,0
Burkina Faso,2022-10-13,21631,0
Burundi,2022-10-13,50225,0
Cambodia,2022-10-13,137921,0
Cameroon,2022-10-13,123865,0
Canada,2022-10-13,4278563,0
Cape Verde,2022-10-13,62389,0
Cayman Islands,2022-10-13,30809,0
Central African Republic,2022-10-13,15080,0
Chad,2022-10-13,7590,0
Chile,2022-10-13,4649348,0
China,2022-10-13,8041467,0
Colombia,2022-10-13,6308087,0
Comoros,2022-10-13,8480,0
Congo,2022-10-13,24993,0
Cook Islands,2022-10-13,6389,0
Costa Rica,2022-10-13,1127602,0
Cote d'Ivoire,2022-10-13,87422,0
Croatia,2022-10-13,1237687,0
Cuba,2022-10-13,1111233,0
Curacao,2022-10-13,45390,0
Cyprus,2022-10-13,590783,0
Czechia,2022-10-13,4491912,0
Democratic Republic of Congo,2022-10-13,92967,0
Denmark,2022-10-13,3309542,0
Djibouti,2022-10-13,15690,0
Dominica,2022-10-13,15760,0
Dominican Republic,2022-10-13,646884,0
East Timor,2022-10-13,23271,0
Ecuador,2022-10-13,1006258,0
Egypt,2022-10-13,515388,0
El Salvador,2022-10-13,201785,0
Equatorial Guinea,2022-10-13,16949,0
Eritrea,2022-10-13,10177,0
Estonia,2022-10-13,586698,0
Eswatini,2022-10-13,73436,0
Ethiopia,2022-10-13,493682,0
Europe,2022-10-13,229765041,0
European Union (27),2022-10-13,167940726,0
Falkland Islands,2022-10-13,1923,0
Faroe Islands,2022-10-13,34658,0
Fiji,2022-10-13,68245,0
Finland,2022-10-13,1344959,0
France,2022-10-13,34701167,0
French Guiana,2022-10-13,94073,0
French Polynesia,2022-10-13,76706,0
Gabon,2022-10-13,48772,0
Gambia,2022-10-13,12442,0
Georgia,2022-10-13,1796770,0
Germany,2022-10-13,34054553,0
Ghana,2022-10-13,170103,0
Gibraltar,2022-10-13,20095,0
Greece,2022-10-13,4609865,0
Greenland,2022-10-13,11971,0
Grenada,2022-10-13,19536,0
Guadeloupe,2022-10-13,195593,0
Guam,2022-10-13,49009,0
Guatemala,2022-10-13,1128715,0
Guernsey,2022-10-13,31545,0
Guinea,2022-10-13,37999,0
Guinea-Bissau,2022-10-13,8848,0
Guyana,2022-10-13,71361,0
Haiti,2022-10-13,33791,0
High-income countries,2022-10-13,373773086,0
Honduras,2022-10-13,456664,0
Hungary,2022-10-13,2107907,0
Iceland,2022-10-13,204059,0
India,2022-10-13,44612013,0
Indonesia,2022-10-13,6444948,0
Iran,2022-10-13,7551357,0
Iraq,2022-10-13,2460844,0
Ireland,2022-10-13,1666938,0
Isle of Man,2022-10-13,38008,0
Israel,2022-10-13,4668611,0
Italy,2022-10-13,22781293,0
Jamaica,2022-10-13,152101,0
Japan,2022-10-13,21539319,0
Jersey,2022-10-13,60795,0
Jordan,2022-10-13,1746997,0
Kazakhstan,2022-10-13,1484070,0
Kenya,2022-10-13,338493,0
Kiribati,2022-10-13,3430,0
Kosovo,2022-10-13,272046,0
Kuwait,2022-10-13,660667,0
Kyrgyzstan,2022-10-13,88138,0
Laos,2022-10-13,215993,0
Latvia,2022-10-13,936485,0
Lebanon,2022-10-13,1216638,0
Lesotho,2022-10-13,34490,0
Liberia,2022-10-13,7986,0
Libya,2022-10-13,507010,0
Liechtenstein,2022-10-13,20162,0
Lithuania,2022-10-13,1257130,0
Low-income countries,2022-10-13,1874850,0
Lower-middle-income countries,2022-10-13,90476988,0
Luxembourg,2022-10-13,338519,0
Madagascar,2022-10-13,66687,0
Malawi,2022-10-13,88041,0
Malaysia,2022-10-13,4853523,0
Maldives,2022-10-13,185125,0
Mali,2022-10-13,32697,0
Malta,2022-10-13,114867,0
Marshall Islands,2022-10-13,15305,0
Martinique,2022-10-13,222830,0
Mauritania,2022-10-13,62908,0
Mauritius,2022-10-13,263704,0
Mayotte,2022-10-13,40277,0
Mexico,2022-10-13,7124216,0
Micronesia (country),2022-10-13,20833,0
Moldova,2022-10-13,591912,0
Monaco,2022-10-13,15259,0
Mongolia,2022-10-13,983610,0
Montenegro,2022-10-13,240676,0
Montserrat,2022-10-13,1403,0
Morocco,2022-10-13,1265086,0
Mozambique,2022-10-13,230370,0
Myanmar,2022-10-13,626458,0
Namibia,2022-10-13,166794,0
Nauru,2022-10-13,4610,0
Nepal,2022-10-13,999886,0
Netherlands,2022-10-13,8462622,0
New Caledonia,2022-10-13,74346,0
New Zealand,2022-10-13,1772016,0
Nicaragua,2022-10-13,15092,0
Niger,2022-10-13,9415,0
Nigeria,2022-10-13,265816,0
Niue,2022-10-13,81,0
North America,2022-10-13,114814757,0
North Korea,2022-10-13,0,0
North Macedonia,2022-10-13,343362,0
Northern Mariana Islands,2022-10-13,13171,0
Norway,2022-10-13,1463560,0
Oceania,2022-10-13,12161275,0
Oman,2022-10-13,398585,0
Pakistan,2022-10-13,1572972,0
Palau,2022-10-13,5490,0
Palestine,2022-10-13,702977,0
Panama,2022-10-13,988280,0
Papua New Guinea,2022-10-13,45133,0
Paraguay,2022-10-13,717039,0
Peru,2022-10-13,4148457,0
Philippines,2022-10-13,3965764,0
Pitcairn,2022-10-13,4,0
Poland,2022-10-13,6315019,0
Portugal,2022-10-13,5494071,0
Puerto Rico,2022-10-13,1029217,0
Qatar,2022-10-13,456819,0
Reunion,2022-10-13,476927,0
Romania,2022-10-13,3275276,0
Russia,2022-10-13,21203332,0
Rwanda,2022-10-13,132515,0
Saint Barthelemy,2022-10-13,5302,0
Saint Helena,2022-10-13,1973,0
Saint Kitts and Nevis,2022-10-13,6546,0
Saint Lucia,2022-10-13,29550,0
Saint Martin (French part),2022-10-13,11992,0
Saint Pierre and Miquelon,2022-10-13,3201,0
Saint Vincent and the Grenadines,2022-10-13,9448,0
Samoa,2022-10-13,16230,0
San Marino,2022-10-13,21054,0
Sao Tome and Principe,2022-10-13,6236,0
Saudi Arabia,2022-10-13,817490,0
Senegal,2022-10-13,88519,0
Serbia,2022-10-13,2376699,0
Seychelles,2022-10-13,47141,0
Sierra Leone,2022-10-13,7751,0
Singapore,2022-10-13,1948402,0
Sint Maarten (Dutch part),2022-10-13,10865,0
Slovakia,2022-10-13,1847246,0
Slovenia,2022-10-13,1203465,0
Solomon Islands,2022-10-13,21544,0
Somalia,2022-10-13,27225,0
South Africa,2022-10-13,4020788,0
South America,2022-10-13,64147534,0
South Korea,2022-10-13,24970789,0
South Sudan,2022-10-13,18247,0
Spain,2022-10-13,13537207,0
Sri Lanka,2022-10-13,670869,0
Sudan,2022-10-13,63344,0
Suriname,2022-10-13,81114,0
Sweden,2022-10-13,2605146,0
Switzerland,2022-10-13,4137824,0
Syria,2022-10-13,57322,0
Tajikistan,2022-10-13,17786,0
Tanzania,2022-10-13,39689,0
Thailand,2022-10-13,4685047,0
Togo,2022-10-13,39189,0
Tokelau,2022-10-13,0,0
Tonga,2022-10-13,16182,0
Trinidad and Tobago,2022-10-13,183824,0
Tunisia,2022-10-13,1145829,0
Turkey,2022-10-13,16937497,0
Turkmenistan,2022-10-13,0,0
Turks and Caicos Islands,2022-10-13,6380,0
Tuvalu,2022-10-13,23,0
Uganda,2022-10-13,169281,0
Ukraine,2022-10-13,5214167,0
United Arab Emirates,2022-10-13,1030478,0
United Kingdom,2022-10-13,23764326,0
United States,2022-10-13,95385122,0
United States Virgin Islands,2022-10-13,23207,0
Upper-middle-income countries,2022-10-13,151230542,0
Uruguay,2022-10-13,987563,0
Uzbekistan,2022-10-13,162736,0
Vanuatu,2022-10-13,11976,0
Vatican,2022-10-13,26,0
Venezuela,2022-10-13,544932,0
Vietnam,2022-10-13,11485361,0
Wallis and Futuna,2022-10-13,761,0
World,2022-10-13,618473524,0
Yemen,2022-10-13,11939,0
Zambia,2022-10-13,333555,0
Zimbabwe,2022-10-13,257655,0
Afghanistan,2022-10-12,200199,0
Africa,2022-10-12,12881861,0
Albania,2022-10-12,331297,0
Algeria,2022-10-12,270707,0
American Samoa,2022-10-12,8250,0
Andorra,2022-10-12,46275,0
Angola,2022-10-12,103257,0
Anguilla,2022-10-12,3866,0
Antigua and Barbuda,2022-10-12,9106,0
Argentina,2022-10-12,9713594,0
Armenia,2022-10-12,443296,0
Aruba,2022-10-12,43211,0
Asia,2022-10-12,184703056,0
Australia,2022-10-12,9931541,0
Austria,2022-10-12,5236910,0
Azerbaijan,2022-10-12,822104,0
Bahamas,2022-10-12,37318,0
Bahrain,2022-10-12,683242,0
Bangladesh,2022-10-12,2029723,0
Barbados,2022-10-12,102609,0
Belarus,2022-10-12,994037,0
Belgium,2022-10-12,4579307,0
Belize,2022-10-12,68884,0
Benin,2022-10-12,27782,0
Bermuda,2022-10-12,18220,0
Bhutan,2022-10-12,62200,0
Bolivia,2022-10-12,1108648,0
Bonaire Sint Eustatius and Saba,2022-10-12,11366,0
Bosnia and Herzegovina,2022-10-12,399141,0
Botswana,2022-10-12,326349,0
Brazil,2022-10-12,34715137,0
British Virgin Islands,2022-10-12,7305,0
Brunei,2022-10-12,231833,0
Bulgaria,2022-10-12,1254152,0
Burkina Faso,2022-10-12,21631,0
Burundi,2022-10-12,50225,0
Cambodia,2022-10-12,137921,0
Cameroon,2022-10-12,123865,0
Canada,2022-10-12,4278563,0
Cape Verde,2022-10-12,62389,0
Cayman Islands,2022-10-12,30809,0
Central African Republic,2022-10-12,15080,0
Chad,2022-10-12,7590,0
Chile,2022-10-12,4649348,0
China,2022-10-12,8041467,0
Colombia,2022-10-12,6308087,0
Comoros,2022-10-12,8480,0
Congo,2022-10-12,24993,0
Cook Islands,2022-10-12,6389,0
Costa Rica,2022-10-12,1127602,0
Cote d'Ivoire,2022-10-12,87422,0
Croatia,2022-10-12,1237687,0
Cuba,2022-10-12,1111233,0
Curacao,2022-10-12,45390,0
Cyprus,2022-10-12,590783,0
Czechia,2022-10-12,4491912,0
Democratic Republic of Congo,2022-10-12,92967,0
Denmark,2022-10-12,3309542,0
Djibouti,2022-10-12,15690,0
Dominica,2022-10-12,15760,0
Dominican Republic,2022-10-12,646884,0
East Timor,2022-10-12,23271,0
Ecuador,2022-10-12,1006258,0
Egypt,2022-10-12,515388,0
El Salvador,2022-10-12,201785,0
Equatorial Guinea,2022-10-12,16949,0
Eritrea,2022-10-12,10177,0
Estonia,2022-10-12,586698,0
Eswatini,2022-10-12,73436,0
Ethiopia,2022-10-12,493682,0
Europe,2022-10-12,229765041,0
European Union (27),2022-10-12,167940726,0
Falkland Islands,2022-10-12,1923,0
Faroe Islands,2022-10-12,34658,0
Fiji,2022-10-12,68245,0
Finland,2022-10-12,1344959,0
France,2022-10-12,34701167,0
French Guiana,2022-10-12,94073,0
French Polynesia,2022-10-12,76706,0
Gabon,2022-10-12,48772,0
Gambia,2022-10-12,12442,0
Georgia,2022-10-12,1796770,0
Germany,2022-10-12,34054553,0
Ghana,2022-10-12,170103,0
Gibraltar,2022-10-12,20095,0
Greece,2022-10-12,4609865,0
Greenland,2022-10-12,11971,0
Grenada,2022-10-12,19536,0
Guadeloupe,2022-10-12,195593,0
Guam,2022-10-12,49009,0
Guatemala,2022-10-12,1128715,0
Guernsey,2022-10-12,31545,0
Guinea,2022-10-12,37999,0
Guinea-Bissau,2022-10-12,8848,0
Guyana,2022-10-12,71361,0
Haiti,2022-10-12,33791,0
High-income countries,2022-10-12,373773086,0
Honduras,2022-10-12,456664,0
Hungary,2022-10-12,2107907,0
Iceland,2022-10-12,204059,0
India,2022-10-12,44612013,0
Indonesia,2022-10-12,6444948,0
Iran,2022-10-12,7551357,0
Iraq,2022-10-12,2460844,0
Ireland,2022-10-12,1666938,0
Isle of Man,2022-10-12,38008,0
Israel,2022-10-12,4668611,0
Italy,2022-10-12,22781293,0
Jamaica,2022-10-12,152101,0
Japan,2022-10-12,21539319,0
Jersey,2022-10-12,60795,0
Jordan,2022-10-12,1746997,0
Kazakhstan,2022-10-12,1484070,0
Kenya,2022-10-12,338493,0
Kiribati,2022-10-12,3430,0
Kosovo,2022-10-12,272046,0
